Status,Group,Channel Name,URL,Reason,LatencyMs
Dead,"BR – ENTRETENIMENTO","TV EMPIRE MAGAZINE","https://5d82644094cc0.streamlock.net/empiremagazinetv/empiremagazinetv/playlist.m3u8","Timeout",20129
Geoblocked,"BR – ENTRETENIMENTO","TV ENCONTRO DAS AGUAS","https://stmv7.samcast.com.br/sistemaencontrodasaguas/sistemaencontrodasaguas/playlist.m3u8","HTTP 403",707
Alive,"BR – ENTRETENIMENTO","TV FRONTEIRA","https://tvfronteira.brasilstream.com.br/hls/tvfronteira/index.m3u8","",1300
Alive,"BR – ENTRETENIMENTO","TV FUTURO","https://tv02.zas.media:1936/tvfuturo/tvfuturo/playlist.m3u8","",1804
Dead,"BR – ENTRETENIMENTO","TV GAZIN","https://cdn-tiva-video09-logicahost-com-br.smartbit.co/tvgazin/tvgazin/playlist.m3u8","DNS failure",114
Alive,"BR – ENTRETENIMENTO","TV GRANDE NATAL","http://tvgrandenatalhd.duckdns.org:8080/hls/live.m3u8","",900
Alive,"BR – ENTRETENIMENTO","TV GUARÁ","https://video02.logicahost.com.br/tvguara23/tvguara23/playlist.m3u8","",1887
Dead,"BR – ENTRETENIMENTO","TV INTERLAGOS","https://v8.ciclano.io:1443/tvinterlagos/_definst_/tvinterlagos/playlist.m3u8","Timeout",20355
Dead,"BR – ENTRETENIMENTO","TV LIBERDADE","https://srv1.paineldevideo.com/liberdaderadioetv/liberdaderadioetv/playlist.m3u8","DNS failure",202
Alive,"BR – ENTRETENIMENTO","TV LIFE AMERICA","https://streaming.cloudecast.com/hls/tvlifeamerica/index.m3u8","",1333
Dead,"BR – ENTRETENIMENTO","TV MEIO","https://cdn-tiva-maystreaming-cloudecast-com.smartbit.co/redemeio/index.m3u8","DNS failure",94
Dead,"BR – ENTRETENIMENTO","TV MON","https://cdn-tiva-video10-logicahost-com-br.smartbit.co/tvmon/tvmon/playlist.m3u8","DNS failure",188
Alive,"BR – ENTRETENIMENTO","TV NATAL","http://185.228.163.146:8000/play/a01y/index.m3u8","",951
Dead,"BR – ENTRETENIMENTO","TV NOSTALGIA","https://stmv1.srvif.com/emlsilva/emlsilva/playlist.m3u8","HTTP 404",532
Dead,"BR – ENTRETENIMENTO","TV NOSTALGIA [2]","https://stmv1.srvif.com/tvnostalgia/tvnostalgia/playlist.m3u8","HTTP 404",518
Alive,"BR – ENTRETENIMENTO","TV PASSO FUNDO","https://5a57bda70564a.streamlock.net/tvpasso/tvpasso.sdp/playlist.m3u8","",682
Geoblocked,"BR – ENTRETENIMENTO","TV PROFISSAO","https://stmv.webtvninjas.com.br/tvprofissao/tvprofissao/playlist.m3u8","HTTP 403",435
Alive,"BR – ENTRETENIMENTO","TV SÃO RAIMUNDO","https://stmv1.voxtvhd.com.br/9030/9030/playlist.m3u8","",628
Alive,"BR – ENTRETENIMENTO","TV SHOW FORTALEZA","https://stmv8.samcast.com.br/raimundoanselmolimamororo1908/raimundoanselmolimamororo1908/playlist.m3u8","",1295
Alive,"BR – ENTRETENIMENTO","TV SUL BAHIA","https://live.cdn.upx.com/00046/myStream.sdp/playlist.m3u8","",1327
Dead,"BR – ENTRETENIMENTO","TV SUL DE MINAS","https://5cf4a2c2512a2.streamlock.net/tvsuldeminas/tvsuldeminas/playlist.m3u8","HTTP 404",681
Dead,"BR – ENTRETENIMENTO","TV THATHI","https://cdn-grupo-10049.ciclano.io:1443/grupo-10049/grupo-10049/playlist.m3u8","DNS failure",255
Alive,"BR – ENTRETENIMENTO","TV VIÇOSA","http://wz4.dnip.com.br/fratevitv/fratevitv.sdp/playlist.m3u8","",479
Alive,"BR – ENTRETENIMENTO","TV VILA REAL","https://cdn.jmvstream.com/w/LVW-10841/LVW10841_mT77z9o2cP/playlist.m3u8","",1009
Alive,"BR – ENTRETENIMENTO","TV ZIMBO","https://sgn-cdn-video.vods2africa.com/Tv-Zimbo/index.fmp4.m3u8","",1836
Alive,"BR – ENTRETENIMENTO","TV ZOOM","https://cdn.jmvstream.com/w/LVW-9730/LVW9730_LmUwslM8jt/playlist.m3u8","",1000
Alive,"BR – ENTRETENIMENTO","TVLATINASAT","https://www.latinasat.com.br/hls/live/stream/index.m3u8","",1617
Dead,"BR – ENTRETENIMENTO","TVMATIC COMEDY","http://cdn.tvmatic.net/comedy.m3u8","Timeout",40203
Dead,"BR – ENTRETENIMENTO","TVMATIC CRAFTS","http://cdn.tvmatic.net/crafts.m3u8","Timeout",40191
Dead,"BR – ENTRETENIMENTO","TVMATIC FUNNY","http://cdn.tvmatic.net/funny.m3u8","Timeout",40256
Alive,"BR – ENTRETENIMENTO","TVNBN","https://cdn.jmvstream.com/w/LVW-8410/LVW8410_uiZOVm6vz1/playlist.m3u8","",1013
Alive,"BR – ENTRETENIMENTO","UMA TV","https://umatv.nuvemplay.live/hls/stream.m3u8","",1183
Dead,"BR – ENTRETENIMENTO","VIAJANDO PELO BRASIL","http://video01.soultv.com.br/viajandopelobrasil/viajandopelobrasil/playlist.m3u8?ManoTV","Timeout",20288
Alive,"BR – ENTRETENIMENTO","VIVA FHD","http://up.kiwi/351921603109/34939156/296563","",1854
Alive,"BR – ENTRETENIMENTO","VIVA H265","http://up.kiwi/351921603109/34939156/299688","",1815
Dead,"BR – ENTRETENIMENTO","VIVA H265 [2]","http://up.kiwi/351921603109/34939156/1579","HTTP 404",644
Alive,"BR – ENTRETENIMENTO","VIVA HD","http://up.kiwi/351921603109/34939156/1581","",2643
Dead,"BR – ENTRETENIMENTO","VIVA HD [2]","http://up.kiwi/351921603109/34939156/296560","HTTP 404",1669
Alive,"BR – ENTRETENIMENTO","VIVA SD","http://up.kiwi/351921603109/34939156/296561","",1834
Dead,"BR – ENTRETENIMENTO","VRT CHANNEL","https://sistemavrt.vrtchannel.tv.br:3473/stream/play.m3u8","Timeout",21701
Alive,"BR – ENTRETENIMENTO","VRT CHANNEL [2]","https://sistemavrt2023.vrtchannel.tv.br:3626/hybrid/play.m3u8","",1959
Alive,"BR – ENTRETENIMENTO","WEB TV CLASSICOS","https://live20.bozztv.com/giatvplayout7/giatv-208272/playlist.m3u8","",340
Alive,"BR – ENTRETENIMENTO","WORDING TV","https://tv02.zas.media:1936/wordingtv/wordingtv/chunklist_w1264551258.m3u8","",1969
Dead,"BR – ENTRETENIMENTO","YEEAAH","http://stmv2.painelvideo.top/yeeaahrede/yeeaahrede/playlist.m3u8","('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",881
Dead,"BR – ENTRETENIMENTO","¡HOLA! PLAY","https://022d66c197dd4a1e9008e0134a74f34e.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung-es_HolaPlay/playlist.m3u8?ads.wurl_channel=790&ads.wurl_name=HolaPlay&ads.coppa=0&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.consent=%7BTC_STRING%7D","HTTP 504",800
Alive,"BR – PAY PER VIEW","[US] FIFA+ TV","http://up.kiwi/351921603109/34939156/1260841","",1827
Alive,"BR – PAY PER VIEW","APPLE TV 01 HD","http://up.kiwi/351921603109/34939156/988090","",1874
Alive,"BR – PAY PER VIEW","APPLE TV 01 HD ALT","http://up.kiwi/351921603109/34939156/988091","",2733
Alive,"BR – PAY PER VIEW","APPLE TV 01 HD ALT 01","http://up.kiwi/351921603109/34939156/988092","",1866
Alive,"BR – PAY PER VIEW","APPLE TV 02 HD","http://up.kiwi/351921603109/34939156/988093","",1892
Alive,"BR – PAY PER VIEW","APPLE TV 03 HD","http://up.kiwi/351921603109/34939156/988094","",1969
Alive,"BR – PAY PER VIEW","APPLE TV 04 HD","http://up.kiwi/351921603109/34939156/988095","",2059
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE A FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/317063.ts","No data (insufficient stream data: 235 bytes)",231
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE A HD","http://tjtor8411.com:80/Osiel123/Felicidade321/317064.ts","No data (insufficient stream data: 235 bytes)",246
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE A SD","http://tjtor8411.com:80/Osiel123/Felicidade321/317065.ts","No data (insufficient stream data: 235 bytes)",249
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 1 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/157407.ts","No data (insufficient stream data: 235 bytes)",292
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 1 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/157407.ts","No data (insufficient stream data: 235 bytes)",293
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 1 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/157408.ts","No data (insufficient stream data: 235 bytes)",324
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 1 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/157408.ts","No data (insufficient stream data: 235 bytes)",276
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 1 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/157409.ts","No data (insufficient stream data: 235 bytes)",293
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 1 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/157409.ts","No data (insufficient stream data: 235 bytes)",326
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 2 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/157410.ts","No data (insufficient stream data: 235 bytes)",310
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 2 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/157410.ts","No data (insufficient stream data: 235 bytes)",289
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 2 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/157411.ts","No data (insufficient stream data: 235 bytes)",260
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 2 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/157411.ts","No data (insufficient stream data: 235 bytes)",306
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 2 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/157412.ts","No data (insufficient stream data: 235 bytes)",286
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 2 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/157412.ts","No data (insufficient stream data: 235 bytes)",277
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 3 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/157413.ts","No data (insufficient stream data: 235 bytes)",301
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 3 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/157413.ts","No data (insufficient stream data: 235 bytes)",363
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 3 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/157414.ts","No data (insufficient stream data: 235 bytes)",417
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 3 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/157414.ts","No data (insufficient stream data: 235 bytes)",361
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 3 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/157415.ts","No data (insufficient stream data: 235 bytes)",299
Dead,"BR – PAY PER VIEW","BRASILEIRAO SERIE C 3 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/157415.ts","No data (insufficient stream data: 235 bytes)",361
Alive,"BR – PAY PER VIEW","CANAL GOAT","https://cng-cngt-samsungtvplus-br.otteravision.com/cng/cngt/cngt.m3u8","",482
Dead,"BR – PAY PER VIEW","CANAL GOAT 2 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/242172.ts","No data (insufficient stream data: 235 bytes)",368
Dead,"BR – PAY PER VIEW","CANAL GOAT 2 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/242173.ts","No data (insufficient stream data: 235 bytes)",237
Dead,"BR – PAY PER VIEW","CANAL GOAT 2 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/242174.ts","No data (insufficient stream data: 235 bytes)",353
Dead,"BR – PAY PER VIEW","CANAL GOAT FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/218845.ts","No data (insufficient stream data: 235 bytes)",358
Dead,"BR – PAY PER VIEW","CANAL GOAT HD","http://tjtor8411.com:80/Osiel123/Felicidade321/218846.ts","No data (insufficient stream data: 235 bytes)",328
Dead,"BR – PAY PER VIEW","CANAL GOAT SD","http://tjtor8411.com:80/Osiel123/Felicidade321/218847.ts","No data (insufficient stream data: 235 bytes)",734
Alive,"BR – PAY PER VIEW","CAZE TV","http://up.kiwi/351921603109/34939156/212","",1936
Dead,"BR – PAY PER VIEW","CAZE TV FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/76671.ts","No data (insufficient stream data: 235 bytes)",382
Alive,"BR – PAY PER VIEW","CAZÉ TV FHD","https://amg01391-amg01391c10-tcl-br-9630.playouts.now.amagi.tv/1080p-cc/index.m3u8","",637
Dead,"BR – PAY PER VIEW","CAZE TV FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/76671.ts","No data (insufficient stream data: 235 bytes)",442
Alive,"BR – PAY PER VIEW","CAZÉ TV HD","https://amg01391-amg01391c10-tcl-br-9630.playouts.now.amagi.tv/720p-cc/index.m3u8","",791
Geoblocked,"BR – PAY PER VIEW","CAZÉ TV YT","https://cr7v.short.gy/CZYT/ManoTV/75991634025/index.m3u8","HTTP 403",275
Geoblocked,"BR – PAY PER VIEW","CAZÉ TV YT 2","https://t5r4e3w2q1y0.s21-cloudfront-net.lat/test/790040534a2a067a72b4406b593efe1f/file.txt","HTTP 403",136
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 1 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/150498.ts","No data (insufficient stream data: 235 bytes)",420
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 1 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/150498.ts","No data (insufficient stream data: 235 bytes)",401
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 1 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/150499.ts","No data (insufficient stream data: 235 bytes)",389
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 1 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/150499.ts","No data (insufficient stream data: 235 bytes)",278
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 1 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/150500.ts","No data (insufficient stream data: 235 bytes)",355
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 1 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/150500.ts","No data (insufficient stream data: 235 bytes)",301
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 2 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/150501.ts","No data (insufficient stream data: 235 bytes)",387
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 2 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/150501.ts","No data (insufficient stream data: 235 bytes)",282
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 2 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/150502.ts","No data (insufficient stream data: 235 bytes)",405
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 2 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/150502.ts","No data (insufficient stream data: 235 bytes)",375
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 2 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/150503.ts","No data (insufficient stream data: 235 bytes)",312
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 2 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/150503.ts","No data (insufficient stream data: 235 bytes)",323
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 3 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/142040.ts","No data (insufficient stream data: 235 bytes)",318
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 3 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/142040.ts","No data (insufficient stream data: 235 bytes)",322
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 3 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/105789.ts","No data (insufficient stream data: 235 bytes)",336
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 3 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/105789.ts","No data (insufficient stream data: 235 bytes)",353
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 3 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/142041.ts","No data (insufficient stream data: 235 bytes)",312
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 3 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/142041.ts","No data (insufficient stream data: 235 bytes)",367
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 4 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/193253.ts","No data (insufficient stream data: 235 bytes)",347
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 4 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/193254.ts","No data (insufficient stream data: 235 bytes)",312
Dead,"BR – PAY PER VIEW","COPA DO BRASIL 4 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/193255.ts","No data (insufficient stream data: 235 bytes)",275
Dead,"BR – PAY PER VIEW","DIRECTV GO 1 PPV HD","http://up.kiwi/351921603109/34939156/336","HTTP 404",14100
Dead,"BR – PAY PER VIEW","DIRECTV GO 2 PPV HD","http://up.kiwi/351921603109/34939156/337","HTTP 404",692
Dead,"BR – PAY PER VIEW","FCF TV 1 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/247977.ts","No data (insufficient stream data: 235 bytes)",246
Dead,"BR – PAY PER VIEW","FCF TV 1 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/247978.ts","No data (insufficient stream data: 235 bytes)",329
Dead,"BR – PAY PER VIEW","FCF TV 2 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/247979.ts","No data (insufficient stream data: 235 bytes)",255
Dead,"BR – PAY PER VIEW","FCF TV 2 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/247980.ts","No data (insufficient stream data: 235 bytes)",398
Dead,"BR – PAY PER VIEW","FCF TV 2 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/247981.ts","No data (insufficient stream data: 235 bytes)",379
Alive,"BR – PAY PER VIEW","FIFA PLUS","https://e834459f.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/U2Ftc3VuZy1icl9GSUZBUGx1c1BvcnR1Z3Vlc2VfSExT/playlist.m3u8","",1000
Alive,"BR – PAY PER VIEW","FIFA+","https://jmp2.uk/plu-66997e8d3a4ad20008e50be9.m3u8","",943
Dead,"BR – PAY PER VIEW","FURACAO TV PPV HD","http://up.kiwi/351921603109/34939156/526","HTTP 404",649
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 1 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/73006.ts","No data (insufficient stream data: 235 bytes)",311
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 1 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/73006.ts","No data (insufficient stream data: 235 bytes)",315
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 1 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/109225.ts","No data (insufficient stream data: 235 bytes)",401
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 1 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/109225.ts","No data (insufficient stream data: 235 bytes)",396
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 1 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/155741.ts","No data (insufficient stream data: 235 bytes)",277
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 1 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/155741.ts","No data (insufficient stream data: 235 bytes)",407
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 2 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/155742.ts","No data (insufficient stream data: 235 bytes)",464
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 2 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/155742.ts","No data (insufficient stream data: 235 bytes)",419
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 2 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/155743.ts","No data (insufficient stream data: 235 bytes)",429
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 2 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/155743.ts","No data (insufficient stream data: 235 bytes)",448
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 2 PPV HD","http://up.kiwi/351921603109/34939156/715","HTTP 404",14202
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 2 PPV SD","http://up.kiwi/351921603109/34939156/716","HTTP 404",14162
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 2 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/155744.ts","No data (insufficient stream data: 235 bytes)",474
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 2 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/155744.ts","No data (insufficient stream data: 235 bytes)",492
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 3 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/156663.ts","No data (insufficient stream data: 235 bytes)",416
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 3 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/156663.ts","No data (insufficient stream data: 235 bytes)",444
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 3 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/156664.ts","No data (insufficient stream data: 235 bytes)",452
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 3 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/156664.ts","No data (insufficient stream data: 235 bytes)",365
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 3 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/156665.ts","No data (insufficient stream data: 235 bytes)",454
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 3 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/156665.ts","No data (insufficient stream data: 235 bytes)",426
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 4 FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/156666.ts","No data (insufficient stream data: 235 bytes)",490
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 4 FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/156666.ts","No data (insufficient stream data: 235 bytes)",423
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 4 HD","http://tjtor8411.com:80/Osiel123/Felicidade321/156667.ts","No data (insufficient stream data: 235 bytes)",524
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 4 HD [2]","http://tjtor8411.com:80/010794/FXz1sY/156667.ts","No data (insufficient stream data: 235 bytes)",581
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 4 SD","http://tjtor8411.com:80/Osiel123/Felicidade321/156668.ts","No data (insufficient stream data: 235 bytes)",492
Dead,"BR – PAY PER VIEW","LIGA FUTSAL 4 SD [2]","http://tjtor8411.com:80/010794/FXz1sY/156668.ts","No data (insufficient stream data: 235 bytes)",502
Dead,"BR – PAY PER VIEW","LIGA FUTSAL PPV HD","http://up.kiwi/351921603109/34939156/717","HTTP 404",14177
